right Variance of Gyro x,right Variance of Gyro y,right Variance of Gyro z,right Mav of Gyro x,right Mav of Gyro y,right Mav of Gyro z,right Rms of Gyro x,right Rms of Gyro y,right Rms of Gyro z,right Sd of Gyro x,right Sd of Gyro y,right Sd of Gyro z,right Mean of Gyro x,right Mean of Gyro y,right Mean of Gyro z,right Entropy of Gyro x,right Entropy of Gyro y,right Entropy of Gyro z,right Kurtosis of Gyro x,right Kurtosis of Gyro y,right Kurtosis of Gyro z,right Skewness of Gyro x,right Skewness of Gyro y,right Skewness of Gyro z,right SMA of Gyro,right Integration of Gyro x,right Integration of Gyro y,right Integration of Gyro z,right Variance of ACC x,right Variance of ACC y,right Variance of ACC z,right Mav of ACC x,right Mav of ACC y,right Mav of ACC z,right Rms of ACC x,right Rms of ACC y,right Rms of ACC z,right Sd of ACC x,right Sd of ACC y,right Sd of ACC z,right Mean of ACC x,right Mean of ACC y,right Mean of ACC z,right Entropy of ACC x,right Entropy of ACC y,right Entropy of ACC z,right Kurtosis of ACC x,right Kurtosis of ACC y,right Kurtosis of ACC z,right Skewness of ACC x,right Skewness of ACC y,right Skewness of ACC z,right SMA of ACC,right Integration of ACC x,right Integration of ACC y,right Integration of ACC z,right variance of EMG1,right variance of EMG2,right variance of EMG3,right variance of EMG4,right variance of EMG5,right variance of EMG6,right variance of EMG7,right variance of EMG8,right Mav of EMG1,right Mav of EMG2,right Mav of EMG3,right Mav of EMG4,right Mav of EMG5,right Mav of EMG6,right Mav of EMG7,right Mav of EMG8,right Rms of EMG1,right Rms of EMG2,right Rms of EMG3,right Rms of EMG4,right Rms of EMG5,right Rms of EMG6,right Rms of EMG7,right Rms of EMG8,right Sd of EMG1,right Sd of EMG2,right Sd of EMG3,right Sd of EMG4,right Sd of EMG5,right Sd of EMG6,right Sd of EMG7,right Sd of EMG8,right Mean of EMG1,right Mean of EMG2,right Mean of EMG3,right Mean of EMG4,right Mean of EMG5,right Mean of EMG6,right Mean of EMG7,right Mean of EMG8,right MedianFreq of EMG1,right MedianFreq of EMG2,right MedianFreq of EMG3,right MedianFreq of EMG4,right MedianFreq of EMG5,right MedianFreq of EMG6,right MedianFreq of EMG7,right MedianFreq of EMG8,right MeanFreq of EMG1,right MeanFreq of EMG2,right MeanFreq of EMG3,right MeanFreq of EMG4,right MeanFreq of EMG5,right MeanFreq of EMG6,right MeanFreq of EMG7,right MeanFreq of EMG8,Class
0.310584852,0.147159476,0.172711564,0.303521784,0.204901667,0.208181955,0.640655386,0.628151812,0.433529935,0.494730334,0.254783968,0.258228428,0.608559893,0.689982208,0.500403355,0.820882624,0.844367521,0.819714806,0.04142402,0.227516851,0.143801492,0.503576483,0.337850368,0.444614681,0.61899162,0.470053952,0.611508509,0.433223422,0.368766422,0.236447622,0.256310822,0.504659797,0.285714789,0.341825699,0.662925717,0.566734382,0.489695161,0.491276055,0.406947922,0.438907944,0.66911722,0.530688512,0.480583811,0.865123922,0.818065421,0.806254837,0.064479386,0.045428215,0.016585321,0.399804901,0.516289316,0.297449633,0.749323826,0.609040753,0.446750986,0.337830964,0.052333912,0.031748299,0.080181736,0.06341696,0.100597499,0.066529572,0.054317556,0.039656405,0.064516129,0.051724138,0.12,0.107043365,0.135135135,0.119047619,0.087912088,0.060606061,0.529253269,0.604610716,0.257822574,0.370968304,0.340458576,0.103010565,0.087912088,0.525897374,0.150893611,0.097398515,0.19607138,0.173406243,0.246843472,0.179039883,0.163545279,0.120861695,0.55141427,0.607692932,0.261198394,0.41702116,0.342769332,0.108332183,0.234494752,0.531720343,0.320309436,0.259919918,0.331420548,0.13179708,0.200466973,0.20985274,0.104706325,0.154524416,0.435882973,1,1,1,1,1,1,1,isda
0.251222377,0.126062707,0.169111508,0.250047051,0.181205032,0.175757949,0.566869983,0.530469644,0.584052527,0.427798384,0.22363499,0.252565042,0.544087234,0.609018988,0.644832414,0.762659594,0.786320245,0.774269805,0.047707098,0.199101049,0.15376767,0.530819925,0.317189045,0.337228079,0.621170387,0.354509041,0.451005933,0.435790049,0.376121968,0.163616522,0.155212459,0.455273676,0.286531264,0.261689098,0.558998013,0.62654223,0.742337877,0.497696695,0.312983721,0.310565468,0.556107497,0.608233451,0.766063364,0.782289999,0.764596351,0.772031807,0.058513732,0.060256813,0.034035329,0.474631202,0.47125591,0.206932175,0.837882615,0.421701724,0.40606093,0.418585551,0.053809725,0.096746643,0.055575363,0.025571023,0.043624626,0.196920183,0.057322862,0.056927587,0.040540541,0.1,0.088235294,0.082887701,0.098360656,0.237637363,0.084210526,0.070175439,0.346510001,0.589809863,0.642094786,0.482240343,0.438554197,0.298981678,0.084210526,0.205470852,0.154038894,0.231469413,0.147794606,0.084328281,0.132944794,0.383257265,0.170022107,0.159749488,0.376541876,0.581862049,0.669675218,0.529949422,0.454013446,0.274310449,0.261631643,0.208469412,0.21686516,0.117936917,0.219608704,0.207296119,0.170496767,0.179889912,0.121160508,0.113632783,0.511910292,1,1,1,1,1,1,1,isda
0.258521043,0.239679289,0.262479001,0.360404551,0.226741028,0.327183977,0.549309599,0.584526831,0.543790136,0.436280238,0.374439899,0.367951728,0.524760031,0.634769357,0.585808227,0.762076378,0.779482089,0.75953715,0.03337494,0.131172977,0.094044807,0.557885782,0.434036822,0.354178471,0.584340756,0.343815243,0.468348982,0.401021813,0.490587199,0.245692648,0.143663094,0.659292845,0.238171495,0.189760443,0.54816068,0.362941368,0.687477546,0.607009859,0.41721997,0.29395747,0.521784861,0.310077189,0.711682562,0.766333628,0.727171444,0.770369823,0.025686518,0.063460153,0.048246525,0.496668773,0.62665873,0.18184711,0.694192035,0.399335788,0.246824797,0.390626766,0.04528561,0.101155607,0.034638355,0.044509902,0.094970419,0.046583952,0.045452966,0.032500744,0.059405941,0.139534884,0.064516129,0.044109168,0.107142857,0.091653028,0.057803468,0.077922078,0.449369049,0.637556458,0.235484985,0.525421998,0.312895306,0.540055969,0.057803468,0.237547364,0.134938013,0.239039586,0.100770518,0.132120974,0.236918189,0.136183481,0.143260668,0.103002597,0.476437223,0.628958736,0.248056833,0.564693255,0.316039147,0.553479776,0.322811696,0.246491002,0.216492203,0.144513869,0.229820643,0.081301162,0.178684035,0.128321318,0.194231286,0.127829261,0.460538471,1,1,1,1,1,1,1,isda
0.245499957,0.221114403,0.267585845,0.373979864,0.359531042,0.351807128,0.544515078,0.608212534,0.605462892,0.421156162,0.351848121,0.374048704,0.522349107,0.659219597,0.644033947,0.770678501,0.790039967,0.770862561,0.030295159,0.11040579,0.095127749,0.558172555,0.448531709,0.304150339,0.570880508,0.349912008,0.49423967,0.442684693,0.675952301,0.307181626,0.204116089,0.730249303,0.192729364,0.288252767,0.564194774,0.321679266,0.711397609,0.764820741,0.485843138,0.375843337,0.502860498,0.240257606,0.726298774,0.748870729,0.703273919,0.773379756,0.025078786,0.072133893,0.031480963,0.52579179,0.654948311,0.196759383,0.798142822,0.39566988,0.214028362,0.407193676,0.07121102,0.103939695,0.063819454,0.029008196,0.081166339,0.130282824,0.052863392,0.147566474,0.068181818,0.153846154,0.0625,0.041122074,0.111111111,0.191433566,0.054945055,0.153846154,0.393087701,0.352117008,0.752127296,0.44873616,0.377710708,0.337853618,0.054945055,0.364412711,0.189834966,0.243754349,0.164635127,0.093633017,0.211769354,0.290108892,0.160239008,0.3150988,0.4179672,0.340932474,0.783178201,0.498393551,0.384990924,0.331568715,0.416093288,0.350011085,0.212793696,0.125918567,0.133735387,0.238898646,0.152659875,0.149238538,0.126775489,0.159557616,0.432852697,1,1,1,1,1,1,1,isda
0.296547037,0.254565487,0.30471004,0.377375695,0.325456774,0.363536054,0.510396037,0.534150058,0.596626207,0.479295371,0.39265968,0.416966821,0.476898046,0.58670575,0.627419536,0.78637994,0.805366649,0.790927307,0.028346567,0.098110875,0.086303292,0.564241073,0.443703569,0.329309469,0.526173109,0.35804531,0.491339462,0.472967934,0.607382146,0.275427313,0.19891047,0.723725697,0.181756945,0.311101112,0.543103571,0.388225096,0.450003498,0.709374364,0.451588862,0.369504073,0.491982502,0.328506849,0.451002869,0.779837467,0.764728679,0.783586624,0.026595996,0.069141402,0.018428981,0.501919195,0.650416146,0.289366584,0.709841828,0.427426391,0.287969311,0.291866667,0.046704299,0.110455925,0.048765622,0.033170798,0.109099356,0.091409609,0.038345395,0.050637572,0.053571429,0.12,0.086538462,0.047156053,0.128571429,0.159446323,0.039525692,0.051282051,0.191148487,0.47543367,0.472535125,0.487186038,0.52787153,0.357918374,0.039525692,0.409125485,0.138130272,0.254504737,0.1331484,0.104432362,0.261035156,0.2258937,0.125902762,0.146043879,0.228616004,0.464374015,0.493756519,0.532520197,0.530761077,0.361358354,0.439068383,0.413838258,0.161543746,0.055629116,0.128869666,0.107449886,0.123889031,0.156694229,0.099899903,0.125431909,0.800228891,1,1,1,1,1,1,1,isda
0.333705876,0.314229247,0.346576795,0.408350632,0.414978377,0.440208055,0.393016337,0.573069643,0.489167317,0.518149478,0.459726988,0.462188137,0.342857762,0.610151379,0.51130018,0.72481057,0.765259071,0.727820692,0.028051858,0.083904428,0.084061601,0.623023977,0.458635036,0.379836048,0.438007964,0.247277952,0.443107973,0.352426793,0.56890169,0.253472954,0.177498163,0.600241786,0.206450294,0.336162863,0.558347382,0.37825096,0.724507202,0.675969533,0.42618611,0.341150622,0.517800688,0.324612993,0.744204891,0.74613461,0.721900119,0.762786179,0.032633696,0.06875411,0.030103271,0.509306606,0.636939443,0.207545181,0.791459749,0.386274699,0.247172676,0.397003669,0.063061637,0.096059104,0.184912336,0.046456279,0.074111231,0.158273719,0.040988565,0.071266494,0.059405941,0.127659574,0.219512195,0.060350374,0.100558659,0.20133438,0.048309179,0.053691275,0.35129342,0.539928999,0.631433125,0.475214363,0.32446609,0.361228587,0.048309179,0.648344214,0.173414972,0.230110178,0.355919583,0.136500892,0.198119571,0.331123475,0.132422286,0.188730482,0.379353404,0.531964271,0.639219681,0.518089783,0.332815085,0.348870175,0.599194673,0.648332232,0.136463412,0.072772149,0.122857705,0.124064105,0.102609406,0.083360221,0.085275638,0.148789162,0.61356739,1,1,1,1,1,1,1,isda
0.207289546,0.310362837,0.309590531,0.309011553,0.290526839,0.450334745,0.327822091,0.479079515,0.521274764,0.374583124,0.455977582,0.422249306,0.305238852,0.524790833,0.55255222,0.772675763,0.786217112,0.770320263,0.046596798,0.087860258,0.084169713,0.652171598,0.514630746,0.362434753,0.432824828,0.253749697,0.437261474,0.414349435,0.531233632,0.201460223,0.25772355,0.683634078,0.173062089,0.475528914,0.579353117,0.345735558,0.555016104,0.643864953,0.363485199,0.44014084,0.549019221,0.305807018,0.551408459,0.792801455,0.762435067,0.776306855,0.034742328,0.074239938,0.01168639,0.492332435,0.644624608,0.263593699,0.696882657,0.45332977,0.263971543,0.337377369,0.038549378,0.046123645,0.074132101,0.049946993,0.142038456,0.174974057,0.045890651,0.093200166,0.038216561,0.072289157,0.116883117,0.086950645,0.142857143,0.20133438,0.043290043,0.061068702,0.555421025,0.797114349,0.408011521,0.383946141,0.375508735,0.390218951,0.043290043,0.48267552,0.11890362,0.13180356,0.184624552,0.144469582,0.312801867,0.354298698,0.144250662,0.229232728,0.578462272,0.796455768,0.421477098,0.432989703,0.369113263,0.374832389,0.517923289,0.479701227,0.170298322,0.14842638,0.242350321,0.10350606,0.111691132,0.123941706,0.118897344,0.165799224,0.612682661,1,1,1,1,1,1,1,isda
0.326335589,0.258936832,0.25399072,0.41676926,0.240873454,0.242601439,0.500745106,0.312653059,0.491540718,0.510124249,0.396804123,0.357291141,0.460742494,0.381043229,0.536958924,0.716595127,0.730159688,0.7302383,0.024591171,0.118460051,0.090732204,0.577426612,0.698396986,0.470479426,0.510617581,0.279337827,0.285707819,0.337980841,0.455431661,0.173690375,0.131027923,0.315220975,0.268156791,0.172352158,0.416574597,0.607329585,0.375230861,0.573891786,0.326422141,0.274840496,0.376477318,0.586720532,0.387838303,0.702083291,0.726015641,0.720269394,0.106419261,0.064616748,0.038543293,0.632960843,0.487023933,0.293300105,0.614634453,0.271977567,0.352814043,0.205010037,0.076472566,0.092210897,0.200679598,0.07740015,0.082488515,0.068315567,0.067847114,0.058034868,0.068965517,0.090909091,0.141732283,0.12216236,0.114285714,0.075924076,0.051724138,0.070175439,0.498513818,0.489039969,0.51470439,0.579624052,0.46513013,0.257863789,0.051724138,0.73288271,0.199922138,0.223456672,0.376310841,0.200812239,0.214197836,0.182473181,0.19189789,0.16203492,0.518186631,0.481546363,0.512272131,0.60657027,0.472772987,0.265801589,0.242746755,0.733978824,0.175919131,0.132412966,0.146562534,0.129946492,0.162576997,0.152217683,0.087401994,0.087016353,0.609306267,1,1,1,1,1,1,1,isda
0.508725327,0.320118055,0.298770805,0.604875811,0.264976289,0.382947645,0.453237059,0.69744242,0.619993041,0.681053935,0.465678527,0.408936079,0.367279337,0.720879541,0.651484445,0.677246774,0.746417667,0.729535882,0.012810632,0.1258023,0.085972273,0.612473539,0.338355534,0.296291485,0.572691439,0.237759603,0.46360327,0.392388065,0.376996203,0.370902928,0.135931808,0.485381375,0.433286662,0.176580536,0.542857182,0.473601938,0.563844386,0.497930624,0.550137856,0.282219503,0.53837509,0.395735024,0.585569458,0.742467743,0.680088616,0.735721666,0.047686791,0.027637854,0.027887253,0.495378406,0.557379382,0.287915554,0.716110944,0.362000187,0.256559084,0.288909875,0.098429016,0.182988578,0.091270713,0.078646724,0.063317316,0.107141608,0.054081843,0.079452981,0.118421053,0.142857143,0.107784431,0.087183308,0.082872928,0.126459478,0.052287582,0.096,0.427365774,0.346477864,0.504616664,0.417759256,0.360832924,0.304894938,0.052287582,0.332356094,0.239487945,0.361019908,0.215794779,0.20317015,0.17649857,0.253026756,0.162899264,0.204412374,0.446059026,0.317678933,0.520125459,0.456204087,0.371980298,0.303591679,0.1849308,0.33134483,0.176456707,0.113675233,0.110328558,0.127318391,0.119805226,0.119587004,0.098041461,0.072308121,0.638442598,1,1,1,1,1,1,1,isda
0.276582149,0.326476368,0.250835802,0.329597199,0.160819179,0.350366128,0.367141634,0.744636922,0.529045084,0.456696458,0.472935568,0.354025263,0.329245535,0.761679642,0.574241641,0.727108336,0.767504348,0.74915272,0.033460945,0.168393207,0.091026563,0.616358845,0.28130112,0.352232314,0.610812541,0.238706847,0.52357922,0.381620744,0.614458895,0.195177068,0.225371209,0.694365417,0.242597692,0.227064128,0.691196478,0.332023768,0.360874999,0.714328614,0.355060558,0.401859398,0.659359437,0.292994222,0.34457753,0.756835541,0.719935521,0.724238198,0.035346213,0.07165625,0.033782734,0.414411785,0.61109133,0.366051316,0.540130404,0.469673444,0.228972436,0.201279004,0.046170154,0.127252555,0.063582139,0.052197407,0.06201214,0.125106289,0.060752385,0.073614167,0.056074766,0.146341463,0.060606061,0.072758168,0.070175439,0.12469475,0.077669903,0.082474227,0.482785945,0.480826909,0.485099969,0.512309739,0.588478877,0.418869313,0.077669903,0.66875568,0.136957399,0.281386813,0.164142323,0.149486299,0.173809518,0.282062189,0.17730802,0.193384217,0.508142169,0.466593612,0.504345893,0.55071996,0.599982619,0.415496873,0.294565592,0.668251354,0.190594511,0.143049367,0.161131795,0.136546065,0.160748067,0.218650132,0.141050965,0.11099479,0.431218497,1,1,1,1,1,1,1,isda
0.229443334,0.243333007,0.304634417,0.325122913,0.247939702,0.298781271,0.363626208,0.65754505,0.577355354,0.401620105,0.378559314,0.415861833,0.337698883,0.698816492,0.608937569,0.729080046,0.765992381,0.737827012,0.038560894,0.128983824,0.089354624,0.610917894,0.361655654,0.313805938,0.593176462,0.236935678,0.475863109,0.39098068,0.353347382,0.158983679,0.146046936,0.56305659,0.205309249,0.206648288,0.560488617,0.346980792,0.550382119,0.474201714,0.306337323,0.297258538,0.562101292,0.321365127,0.569518618,0.765737197,0.724755477,0.747356538,0.038690713,0.095728727,0.035129946,0.462724186,0.623717856,0.252356049,0.570848862,0.398198217,0.239534651,0.298790678,0.044325779,0.166977206,0.06492515,0.06170939,0.140595364,0.111414726,0.037645083,0.142608903,0.059210526,0.205479452,0.079365079,0.076932426,0.111940299,0.113834883,0.067114094,0.127659574,0.453250274,0.449909584,0.271329118,0.356872927,0.460794594,0.213272301,0.067114094,0.496868995,0.132685778,0.339392973,0.166807716,0.169766567,0.310679897,0.260123008,0.12417516,0.307879187,0.480303719,0.427398421,0.279006953,0.404442869,0.456663364,0.208280695,0.249991218,0.485487421,0.185155321,0.129571111,0.146571231,0.079710803,0.11350334,0.162379197,0.083872293,0.092557797,0.438048451,1,1,1,1,1,1,1,isda
0.311847593,0.211436277,0.351596471,0.250043445,0.214241353,0.346001847,0.489461477,0.623631823,0.617220543,0.495147289,0.339457468,0.467425882,0.451844694,0.674622407,0.637447574,0.735548923,0.769768912,0.739452012,0.024217626,0.150236577,0.08310148,0.573318336,0.351754429,0.297762955,0.684434199,0.293016296,0.468578408,0.409499106,0.336513252,0.268254155,0.15837547,0.479916523,0.288529733,0.215979357,0.549565185,0.336598982,0.560406551,0.456808029,0.4429663,0.314884242,0.553422036,0.272415359,0.577494933,0.767786851,0.692561749,0.750990465,0.044057522,0.049744653,0.03066496,0.424879378,0.598984774,0.270895299,0.55147332,0.399096445,0.215162466,0.309015027,0.062878272,0.087935448,0.144130754,0.067382061,0.109172396,0.150796482,0.059596374,0.072929854,0.072,0.118811881,0.118110236,0.082023723,0.09375,0.135989011,0.060606061,0.131868132,0.437370382,0.402289733,0.28395033,0.577630537,0.43762998,0.339412729,0.060606061,0.493077003,0.173135025,0.215850698,0.299857175,0.181313074,0.261216846,0.320596179,0.174853693,0.192056073,0.461932761,0.395068346,0.274817394,0.607120792,0.439590375,0.328154906,0.391543189,0.493564541,0.185481591,0.125153266,0.1334326,0.08242159,0.174454433,0.15425097,0.114407036,0.136183453,0.431661689,1,1,1,1,1,1,1,isda
0.287697152,0.211436563,0.317794198,0.224653443,0.177483206,0.329150233,0.408679121,0.629375212,0.579731276,0.469147183,0.33961344,0.430828593,0.371338107,0.679651377,0.608252659,0.735495444,0.779602739,0.751047913,0.029873802,0.165491084,0.083842918,0.571861521,0.321071039,0.32553833,0.630869773,0.265092336,0.488457443,0.408897414,0.555825675,0.240317803,0.180821145,0.68043832,0.24120545,0.248000924,0.686905637,0.346452569,0.371188836,0.664785627,0.410851939,0.345615061,0.66432479,0.293433851,0.369335816,0.776635451,0.718155094,0.74231312,0.029015975,0.060838963,0.035848594,0.444078566,0.61095821,0.351992032,0.545441894,0.484523162,0.235398757,0.218395508,0.08786144,0.123428208,0.133028586,0.047457569,0.035987658,0.134384913,0.061543874,0.116317849,0.064516129,0.16,0.134328358,0.080106557,0.078947368,0.15483393,0.08,0.085106383,0.345351919,0.46699177,0.645164352,0.665139284,0.577638663,0.501730009,0.08,0.511336909,0.221009516,0.275450363,0.283466385,0.138904025,0.114219327,0.296378102,0.178993448,0.267855884,0.368781251,0.453325958,0.661465184,0.692002328,0.593765645,0.497629715,0.573518129,0.504516053,0.213529215,0.114976105,0.172289555,0.203780149,0.230038826,0.23498781,0.182745111,0.229054061,0.431266053,1,1,1,1,1,1,1,isda
0.171447552,0.202828219,0.217772449,0.144830411,0.166035086,0.226234042,0.80545616,0.569208073,0.573676348,0.327337646,0.329107428,0.314775693,0.79481237,0.628143748,0.624442233,0.804464658,0.804548043,0.794552914,0.156847662,0.159870929,0.123442912,0.378318031,0.338948734,0.367245063,0.696033275,0.521586263,0.506923278,0.461783956,0.449094922,0.271590874,0.180348349,0.565858234,0.16807821,0.293229559,0.473600633,0.331427255,0.622435451,0.569143535,0.447223386,0.345281274,0.445054347,0.265055262,0.637952017,0.784452291,0.744458575,0.791247133,0.046027583,0.075641261,0.025975146,0.529761719,0.662977773,0.214794196,0.744261424,0.385244282,0.245170202,0.386518412,0.033710257,0.066539271,0.189264949,0.083487983,0.043558223,0.153709635,0.021710918,0.041840913,0.070588235,0.117647059,0.152542373,0.12441367,0.079646018,0.144013881,0.057553957,0.054421769,0.764395745,0.645239863,0.674670147,0.618983707,0.371857923,0.390063029,0.057553957,0.710057711,0.106852508,0.175278519,0.361744481,0.212212383,0.132753863,0.324780608,0.080252174,0.125972037,0.777309817,0.642333506,0.684388705,0.641474007,0.387445935,0.379591191,0.457113049,0.713606331,0.182336909,0.231559892,0.206899738,0.188657523,0.18731975,0.132306139,0.127994348,0.154247234,0.433514652,1,1,1,1,1,1,1,isda
0.095757117,0.21373694,0.171334196,0.088757192,0.173199525,0.20302486,0.792197741,0.654935878,0.571878332,0.211680683,0.342400339,0.25527897,0.792580002,0.701703906,0.632972492,0.772045706,0.772631754,0.762775347,0.253116341,0.206305065,0.135432368,0.338535392,0.268596667,0.315322223,0.846883307,0.460200707,0.487320599,0.411627036,0.331835215,0.090767061,0.086730233,0.331187975,0.129009528,0.17436371,0.416383455,0.085852269,0.199042587,0.45196685,0.200802584,0.202548853,0.406464881,0.059336514,0.208645008,0.757235976,0.688075779,0.726077008,0.102761668,0.240906307,0.085471686,0.621379669,0.745653707,0.394949238,0.159602997,0.312506847,0.11356437,0.131515367,0.054676397,0.043569079,0.090972208,0.079787118,0.101424908,0.143014329,0.0405327,0.082495776,0.065934066,0.082191781,0.104651163,0.1420367,0.121621622,0.174107143,0.057471264,0.085561497,0.547804594,0.815858906,0.656781482,0.637772826,0.42364473,0.27560809,0.057471264,0.560541698,0.155872236,0.125954042,0.215283963,0.205325303,0.248107159,0.309228103,0.131372012,0.210057786,0.56873189,0.815411562,0.679843067,0.659653027,0.427052479,0.264138225,0.125308307,0.559273176,0.172964693,0.151793123,0.258418574,0.176266693,0.186359217,0.144057581,0.094826247,0.06072949,0.507349996,1,1,1,1,1,1,1,isda
0.221040726,0.237196055,0.276438217,0.13301813,0.28822497,0.235367088,0.817610763,0.555678357,0.605948109,0.391658299,0.371589543,0.384375444,0.799816747,0.609508612,0.642592512,0.785240049,0.786674403,0.772254389,0.123508385,0.11456175,0.09956186,0.400131913,0.397502575,0.311499299,0.58763215,0.495262887,0.46756682,0.4483784,0.478663368,0.287944044,0.163910908,0.465892297,0.165070694,0.285007237,0.486865166,0.284166278,0.4549648,0.596320946,0.465143976,0.322835884,0.453944093,0.202282195,0.464885802,0.766874433,0.700229257,0.767144011,0.034000512,0.088817908,0.01982484,0.540254543,0.676053917,0.286648508,0.720665918,0.368674449,0.195488913,0.274644776,0.067464125,0.037510189,0.108529242,0.071480034,0.043876258,0.067172751,0.029672145,0.140062841,0.068965517,0.070588235,0.162162162,0.107177718,0.110091743,0.092425432,0.040268456,0.097560976,0.195475786,0.308200326,0.47579356,0.794865255,0.290002764,0.167140085,0.040268456,0.402511059,0.182487862,0.111678725,0.245106589,0.189507072,0.133576684,0.180287234,0.103239882,0.304254713,0.227785041,0.311426196,0.486753556,0.805736528,0.305378784,0.173872698,0.192236377,0.390313962,0.265647627,0.093070272,0.151089921,0.178562572,0.341468157,0.148441169,0.102174905,0.106655563,0.427526706,1,1,1,1,1,1,1,isda
0.191835482,0.267584229,0.283929161,0.08292592,0.382146836,0.228499871,0.868300702,0.548923091,0.507491494,0.355049083,0.40831517,0.393972341,0.853596914,0.597331976,0.544963824,0.843313225,0.834730298,0.816778309,0.17916915,0.092910699,0.108339617,0.345506841,0.414778324,0.417806618,0.659498973,0.628314589,0.555179086,0.473022535,0.528306491,0.225918341,0.378288758,0.547980049,0.15077575,0.479459338,0.546917267,0.27042545,0.658893057,0.642053659,0.394330173,0.565955649,0.512513775,0.211310011,0.640219089,0.840972388,0.781120295,0.814433504,0.041545929,0.080588796,0.008432979,0.545027314,0.660085692,0.258995324,0.77158922,0.496054321,0.248393012,0.443557507,0.047906208,0.043123507,0.202505076,0.095636098,0.112333665,0.109507931,0.024977233,0.05648973,0.04109589,0.095238095,0.1875,0.146065397,0.128571429,0.120059045,0.055944056,0.094488189,0.601889386,0.708280424,0.431960924,0.635851097,0.242934132,0.582965937,0.055944056,0.582914759,0.141005612,0.125029717,0.378828278,0.234097252,0.266586113,0.257119975,0.090009417,0.158887082,0.62121499,0.708752374,0.422929397,0.654255544,0.239728376,0.584413278,0.313780337,0.585585241,0.281908751,0.279991847,0.366522016,0.188635383,0.308982054,0.151178569,0.299379338,0.174724699,0.434059624,1,1,1,1,1,1,1,isda
